,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
2006,5b4aa4ead3089013507dd5f4,RICH PEOPLE PROBLEMS,https://www.amazon.com/Rich-People-Problems-Kevin-Kwan/dp/0385542232?tag=NYTBS-20,Kevin Kwan,Doubleday,"A family battles over money in the final installment of the trilogy including ""Crazy Rich Asians"" and ""China Rich Girlfriend.""",2017-06-11,2017-05-27,12,0,1,0.0,,1036.0,,
2007,5b4aa4ead3089013507dd5f8,COME SUNDOWN,https://www.amazon.com/Come-Sundown-Nora-Roberts-ebook/dp/B01M4GE64D?tag=NYTBS-20,Nora Roberts,St. Martin's,"Years after she was kidnapped, a woman returns to her family’s Montana ranch.",2017-06-18,2017-06-03,1,0,1,0.0,9.99,2478.0,4.4,inf
2008,5b4aa4ead3089013507dd5fb,NIGHTHAWK,https://www.amazon.com/Nighthawk-NUMA-Files-Clive-Cussler-ebook/dp/B01M0I28M0?tag=NYTBS-20,Clive Cussler and Graham Brown,Putnam,The NUMA crew races the Russians and Chinese in a hunt for a missing American aircraft.,2017-06-18,2017-06-03,4,0,1,0.0,9.99,877.0,4.6,inf
2009,5b4aa4ead3089013507dd5fd,BEREN AND LÚTHIEN,https://www.amazon.com/Beren-Lúthien-J-R-R-Tolkien/dp/1328791823?tag=NYTBS-20,JRR Tolkien,Houghton Mifflin Harcourt,"The love of a mortal man for an immortal elf, which figures in “The Silmarillion” and is part of the back story of “Lord of the Rings.” Edited by Christopher Tolkien.",2017-06-18,2017-06-03,6,0,1,0.0,18.18,216.0,4.1,inf
2010,5b4aa4ead3089013507dd605,YOU WILL PAY,https://www.amazon.com/You-Will-Pay-Lisa-Jackson/dp/1617734667?tag=NYTBS-20,Lisa Jackson,Kensington,"Twenty years later, survivors probe the disappearance of two teenage girls from a religious camp.",2017-06-18,2017-06-03,14,0,1,0.0,14.49,202.0,3.7,inf
2011,5b4aa4ead3089013507dd607,CAMINO ISLAND,https://www.amazon.com/Camino-Island-Novel-John-Grisham-ebook/dp/B01N2ABE60?tag=NYTBS-20,John Grisham,Doubleday,A search for stolen rare manuscripts leads to a Florida island.,2017-06-25,2017-06-10,1,0,1,0.0,9.99,7325.0,3.9,inf
2012,5b4aa4ead3089013507dd60b,LOVE STORY,https://www.amazon.com/Love-Story-Novel-Baxter-Family/dp/1451687591?tag=NYTBS-20,Karen Kingsbury,Howard,How John and Elizabeth Baxter fell in love.,2017-06-25,2017-06-10,5,0,1,0.0,14.0,558.0,4.8,inf
2013,5b4aa4ead3089013507dd60d,THE MINISTRY OF UTMOST HAPPINESS,https://www.amazon.com/Ministry-Utmost-Happiness-novel/dp/1524733156?tag=NYTBS-20,Arundhati Roy,Knopf,A sprawling novel of modern India by the author of “The God of Small Things.”,2017-06-25,2017-06-10,7,0,1,0.0,2.99,402.0,3.3,inf
2014,5b4aa4ead3089013507dd610,INDECENT EXPOSURE,https://www.amazon.com/Indecent-Exposure-Stone-Barrington-Novel-ebook/dp/B01N1LZJGS?tag=NYTBS-20,Stuart Woods,Putnam,Rekindling a romance with an old girlfriend who is now secretary of state exposes the New York lawyer Stone Barrington to unwanted attention.,2017-06-25,2017-06-10,10,0,1,0.0,,383.0,,
2015,5b4aa4ead3089013507dd615,MAGPIE MURDERS,https://www.amazon.com/Magpie-Murders-Novel-Anthony-Horowitz/dp/0062645226?tag=NYTBS-20,Anthony Horowitz,HarperCollins,A novel within a novel pays homage to and updates Agatha Christie-style mysteries.,2017-06-25,2017-06-10,15,0,1,0.0,11.99,1160.0,4.1,inf
2016,5b4aa4ead3089013507dd617,THE IDENTICALS,https://www.amazon.com/Identicals-Novel-Elin-Hilderbrand-ebook/dp/B01LZP2AA3?tag=NYTBS-20,Elin Hilderbrand,"Little, Brown","Complications in the lives of identical twins who were raised by their divorced parents, one on Nantucket, one on Martha’s Vineyard.",2017-07-02,2017-06-17,2,0,1,0.0,7.99,1494.0,4.4,inf
2017,5b4aa4ead3089013507dd618,TOM CLANCY: POINT OF CONTACT,https://www.amazon.com/Clancy-Point-Contact-Jack-Novel/dp/0735215863?tag=NYTBS-20,Mike Maden,Putnam,Jack Ryan Jr. helps thwart a global financial crisis. (Tom Clancy died in 2013.),2017-07-02,2017-06-17,3,0,1,0.0,9.99,662.0,4.0,inf
2018,5b4aa4ead3089013507dd620,THE RISE AND FALL OF D. O. D. O.,https://www.amazon.com/Rise-Fall-D-D-Novel/dp/0062409166?tag=NYTBS-20,Neal Stephenson and Nicole Galland,Morrow/HarperCollins,"A near-future thriller combines science, magic and mystery.",2017-07-02,2017-06-17,11,0,1,0.0,11.99,690.0,3.9,inf
2019,5b4aa4ead3089013507dd626,THE SILENT CORNER,https://www.amazon.com/Silent-Corner-Novel-Suspense-ebook/dp/B01LY7FAHO?tag=NYTBS-20,Dean Koontz,Bantam,"An F.B.I. agent investigates an alarming surge in suicides, including her husband's. The first in a new series.",2017-07-09,2017-06-24,2,0,1,0.0,2.99,1903.0,4.3,inf
2020,5b4aa4ead3089013507dd629,DANGEROUS MINDS,https://www.amazon.com/Dangerous-Minds-Knight-Moon-Novel-ebook/dp/B01K3EKRBY?tag=NYTBS-20,Janet Evanovich,Bantam,"Emerson Knight, an eccentric millionaire, and Riley Moon, a financial analyst, search for a missing island.",2017-07-09,2017-06-24,5,0,1,0.0,,584.0,4.0,
2021,5b4aa4ead3089013507dd62b,KISS CARLO,https://www.amazon.com/Kiss-Carlo-Novel-Adriana-Trigiani/dp/0062319221?tag=NYTBS-20,Adriana Trigiani,Harper/HarperCollins,"Extended Italian-American families work, feud and fall in love in the Philadelphia area in 1949.",2017-07-09,2017-06-24,7,0,1,0.0,,,4.0,
2022,5b4aa4ead3089013507dd630,BEACH HOUSE FOR RENT,https://www.amazon.com/Beach-House-Rent-Book-ebook/dp/B01MPZHKJ5?tag=NYTBS-20,Mary Alice Monroe,Gallery Books,A woman who has rented out her South Carolina beach house for the summer winds up sharing it with her tenant when is faced with a tragedy.,2017-07-09,2017-06-24,12,0,1,0.0,,546.0,,
2023,5b4aa4ead3089013507dd635,MURDER GAMES,https://www.amazon.com/Murder-Games-James-Patterson-ebook/dp/B01M0CDHMG?tag=NYTBS-20,James Patterson and Howard Roughan,"Little, Brown",An expert on serial murder becomes involved in the hunt for a New York City killer.,2017-07-16,2017-07-01,2,0,1,0.0,,723.0,4.4,
2024,5b4aa4ead3089013507dd637,THE DUCHESS,https://www.amazon.com/Duchess-Novel-Danielle-Steel/dp/0345531086?tag=NYTBS-20,Danielle Steel,Delacorte,"A 19th-century British duke's daughter, disinherited by her half brothers, flees to Paris to make a new life.",2017-07-16,2017-07-01,4,0,1,0.0,8.99,891.0,4.6,inf
2025,5b4aa4ead3089013507dd638,SEVEN STONES TO STAND OR FALL,https://www.amazon.com/Seven-Stones-Stand-Fall-Collection/dp/039959342X?tag=NYTBS-20,Diana Gabaldon,Delacorte,A collection of Outlander short fiction.,2017-07-16,2017-07-01,5,0,1,0.0,13.99,732.0,4.6,inf
2026,5b4aa4ead3089013507dd649,WIRED,https://www.amazon.com/Wired-Buchanan-Fbi-Julie-Garwood/dp/0525954465?tag=NYTBS-20,Julie Garwood,Berkley,An F.B.I. agent recruits an idealistic (and beautiful) hacker to help him find a leaker.,2017-07-23,2017-07-08,7,0,1,0.0,7.99,791.0,4.2,inf
2027,5b4aa4ead3089013507dd652,HOUSE OF SPIES,https://www.amazon.com/House-Spies-Novel-Gabriel-Allon/dp/0062354345?tag=NYTBS-20,Daniel Silva,Harper,"Gabriel Allon, the Israeli art restorer and spy, now the head of Israel’s secret intelligence service, pursues an ISIS mastermind.",2017-07-30,2017-07-15,1,0,1,0.0,12.4,3452.0,4.6,inf
2028,5b4aa4ead3089013507dd65b,TWO NIGHTS,https://www.amazon.com/Two-Nights-Novel-Kathy-Reichs/dp/0345544072?tag=NYTBS-20,Kathy Reichs,Bantam,"Sunday Night, the heroine of a new series from the creator of Temperance Brennan, searches for a girl who may have been kidnapped by a cult.",2017-07-30,2017-07-15,10,0,1,0.0,,,4.1,
2029,5b4aa4ead3089013507dd65d,SECRETS OF THE TULIP SISTERS,https://www.amazon.com/Secrets-Tulip-Sisters-Perfect-Summer/dp/0373802765?tag=NYTBS-20,Susan Mallery,HQN,Sisters reconnect when one returns to their tulip-centered hometown.,2017-07-30,2017-07-15,12,0,1,0.0,12.53,478.0,4.4,inf
2030,5b4aa4ead3089013507dd65f,DOWN A DARK ROAD,https://www.amazon.com/Down-Dark-Road-Burkholder-Novel/dp/1250121280?tag=NYTBS-20,Linda Castillo,Minotaur,"Kate Burkholder, an Amish-born (but excommunicated) chief of police, believes that an old friend accused of his wife’s murder may be innocent.",2017-07-30,2017-07-15,14,0,1,0.0,14.85,419.0,4.7,inf
2031,5b4aa4ead3089013507dd661,THE LATE SHOW,https://www.amazon.com/Late-Show-Michael-Connelly/dp/0316225983?tag=NYTBS-20,Michael Connelly,"Little, Brown","Renée Ballard, a young detective with the L.A.P.D., investigates crimes against two women",2017-08-06,2017-07-22,1,0,1,0.0,9.99,4286.0,4.4,inf
2032,5b4aa4ead3089013507dd66a,THE BREAKDOWN,https://www.amazon.com/Breakdown-Gripping-Thriller-Bestselling-Author/dp/1250122465?tag=NYTBS-20,B A Paris,St. Martin's,"In this psychological thriller, a woman is plagued by guilt over not having stopped to help a driver who turns out to have been murdered, and by fear of early-onset dementia.",2017-08-06,2017-07-22,10,0,1,0.0,,,,
2033,5b4aa4ead3089013507dd66c,BEFORE WE WERE YOURS,https://www.amazon.com/Before-We-Were-Yours-Novel/dp/0425284689?tag=NYTBS-20,Lisa Wingate,Ballantine,"A prominent South Carolina lawyer, researching her grandmother’s past, learns about a real-life Tennessee orphanage that kidnapped children and placed them for adoption with wealthy people.",2017-08-06,2017-07-22,12,0,1,0.0,12.99,9155.0,4.7,inf
2034,5b4aa4ead3089013507dd66d,WATCH ME DISAPPEAR,https://www.amazon.com/Watch-Me-Disappear-Janelle-Brown/dp/0812989465?tag=NYTBS-20,Janelle Brown,Spiegel & Grau,"When a Berkeley woman vanishes after a hiking trip, her husband and daughter discover disturbing secrets.",2017-08-06,2017-07-22,13,0,1,0.0,,,4.2,
2035,5b4aa4ead3089013507dd66e,MEDDLING KIDS,https://www.amazon.com/Meddling-Kids-Novel-Edgar-Cantero/dp/0385541996?tag=NYTBS-20,Edgar Cantero,Doubleday,Four old friends return to the site of their teenage adventures.,2017-08-06,2017-07-22,14,0,1,0.0,11.99,260.0,4.0,inf
2036,5b4aa4ead3089013507dd672,THE LYING GAME,https://www.amazon.com/Lying-Game-Novel-Ruth-Ware/dp/1501156004?tag=NYTBS-20,Ruth Ware,Scout,Four school friends reunite as their long-held secret threatens to emerge.,2017-08-13,2017-07-29,3,0,1,0.0,12.99,961.0,3.8,inf
2037,5b4aa4ead3089013507dd673,PARADISE VALLEY,https://www.amazon.com/Paradise-Valley-Novel-Highway-Quartet/dp/1250051045?tag=NYTBS-20,C J Box,Minotaur,A North Dakota investigator pursues a trucker who preys on prostitutes.,2017-08-13,2017-07-29,4,0,1,0.0,9.99,552.0,4.6,inf
2038,5b4aa4ead3089013507dd676,THE PAINTED QUEEN,https://www.amazon.com/Painted-Queen-Amelia-Peabody-Suspense/dp/0062083511?tag=NYTBS-20,Elizabeth Peters and Joan Hess,Morrow,"The final adventure in the series featuring Amelia Peabody and her archaeologist husband, Radcliffe Emerson.",2017-08-13,2017-07-29,7,0,1,0.0,9.99,430.0,3.6,inf
2039,5b4aa4ead3089013507dd67b,DEADFALL,https://www.amazon.com/Deadfall-Alexandra-Cooper-Novel-Fairstein/dp/110198404X?tag=NYTBS-20,Linda Fairstein,Dutton,The Manhattan prosecutor Alexandra Cooper becomes a suspect.,2017-08-13,2017-07-29,12,0,1,0.0,7.99,279.0,4.0,inf
2040,5b4aa4ead3089013507dd67c,BATTLEFRONT II: INFERNO SQUAD,https://www.amazon.com/Battlefront-II-Inferno-Squad-Star/dp/1524796808?tag=NYTBS-20,Christie Golden,Del Rey,A prequel to the “Star Wars” video game Battlefront II features the Imperial soldiers of Inferno Squad.,2017-08-13,2017-07-29,13,0,1,0.0,9.99,217.0,4.2,inf
2041,5b4aa4ead3089013507dd686,MRS. FLETCHER,https://www.amazon.com/Mrs-Fletcher-Novel-Tom-Perrotta/dp/1501144022?tag=NYTBS-20,Tom Perrotta,Scribner,A divorced woman has a sexual awakening in the digital age.,2017-08-20,2017-08-05,8,0,1,0.0,12.99,472.0,3.2,inf
2042,5b4aa4ead3089013507dd687,CRIME SCENE,https://www.amazon.com/Crime-Scene-Novel-Jonathan-Kellerman-ebook/dp/B01N9DYCT2?tag=NYTBS-20,Jonathan Kellerman and Jesse Kellerman,Ballantine,"Clay Edison, a deputy coroner and former star athlete, investigates a possible murder.",2017-08-20,2017-08-05,9,0,1,0.0,,394.0,3.6,
2043,5b4aa4ead3089013507dd68a,DRAGONSWORN,https://www.amazon.com/Dragonsworn-Dark-Hunter-Novels-Sherrilyn-Kenyon/dp/1250102650?tag=NYTBS-20,Sherrilyn Kenyon,St. Martin's,The granddaughter of a Greek god must stop him from destroying her people by getting a weapon that is in the possession of a dragon.,2017-08-20,2017-08-05,12,0,1,0.0,8.99,295.0,4.6,inf
2044,5b4aa4ead3089013507dd68c,DEVIL'S CUT,https://www.amazon.com/Devils-Cut-Bourbon-Kings-Novel/dp/0451475305?tag=NYTBS-20,J R Ward,Ballantine,The final book in the Bourbon Kings series.,2017-08-20,2017-08-05,14,0,1,0.0,16.78,353.0,4.8,inf
2045,5b4aa4ead3089013507dd68e,ANY DREAM WILL DO,https://www.amazon.com/Any-Dream-Will-Do-Novel-ebook/dp/B01N08JNLG?tag=NYTBS-20,Debbie Macomber,Ballantine,"As Shay Benson begins her life anew, building a relationship with Pastor Drew Douglas, her brother's return threatens to undo it.",2017-08-27,2017-08-12,1,0,1,0.0,5.99,788.0,4.6,inf
2046,5b4aa4ead3089013507dd693,THE LAST TUDOR,https://www.amazon.com/Last-Tudor-Plantagenet-Novels-ebook/dp/B01MQSQ3NT?tag=NYTBS-20,Philippa Gregory,Touchstone,"The youngest Grey sister, Mary, is left to face her ruthless cousin, Queen Elizabeth.",2017-08-27,2017-08-12,6,0,1,0.0,,581.0,4.2,
2047,5b4aa4ead3089013507dd694,THE GOOD DAUGHTER,https://www.amazon.com/Good-Daughter-Novel-Karin-Slaughter-ebook/dp/B01N7BJZEA?tag=NYTBS-20,Karin Slaughter,Morrow,The lawyer Charlotte Quinn is challenged when violence returns to her hometown of Pikesville.,2017-08-27,2017-08-12,7,0,1,0.0,,1488.0,,
2048,5b4aa4ead3089013507dd69b,THE PARIS SPY,https://www.amazon.com/Paris-Spy-Maggie-Hope-Mystery/dp/0399593802?tag=NYTBS-20,Susan Elia MacNeal,Bantam,American-born spy Maggie Hope searches for her half sister in Nazi-occupied France during World War II.,2017-08-27,2017-08-12,14,0,1,0.0,11.99,232.0,4.4,inf
2049,5b4aa4ead3089013507dd69d,SEEING RED,https://www.amazon.com/Seeing-Red-Sandra-Brown/dp/1455572101?tag=NYTBS-20,Sandra Brown,Grand Central,The TV journalist Kerra Bailey and former federal agent John Trapper join forces to expose a web of conspiracy behind a hotel bombing in Dallas.,2017-09-03,2017-08-19,1,0,1,0.0,8.99,1070.0,4.4,inf
2050,5b4aa4ead3089013507dd69e,THE STORE,https://www.amazon.com/Store-James-Patterson-ebook/dp/B01MYGCHSG?tag=NYTBS-20,James Patterson and Richard DiLallo,"Little, Brown",Two New York writers go undercover to expose the secrets of a powerful retailer.,2017-09-03,2017-08-19,2,0,1,0.0,,560.0,3.3,
2051,5b4aa4ead3089013507dd6a4,I KNOW A SECRET,https://www.amazon.com/Know-Secret-Rizzoli-Isles-Novel-ebook/dp/B01MXRA7WD?tag=NYTBS-20,Tess Gerritsen,Ballantine,Rizzoli and Isles investigate two separate homicides and uncover other dangerous mysteries.,2017-09-03,2017-08-19,8,0,1,0.0,,566.0,4.6,
2052,5b4aa4ead3089013507dd6a6,A STRANGER IN THE HOUSE,https://www.amazon.com/Stranger-House-Shari-Lapena/dp/073522112X?tag=NYTBS-20,Shari Lapena,Pamela Dorman,Karen Krupp's life is turned upside down when she suffers amnesia because of a car crash.,2017-09-03,2017-08-19,10,0,1,0.0,,,,
2053,5b4aa4ead3089013507dd6ac,Y IS FOR YESTERDAY,https://www.amazon.com/Y-Yesterday-Kinsey-Millhone-Novel-ebook/dp/B01MUBJLNC?tag=NYTBS-20,Sue Grafton,Marian Wood/Putnam,The 25th Kinsey Millhone mystery novel. A former student from an elite private school is released from prison and a sociopath returns to haunt the detective.,2017-09-10,2017-08-26,1,0,1,0.0,9.99,3127.0,4.3,inf
2054,5b4aa4ead3089013507dd6b4,SULFUR SPRINGS,https://www.amazon.com/Sulfur-Springs-Novel-OConnor-Mystery/dp/150114734X?tag=NYTBS-20,William Kent Krueger,Atria,"A newly married couple search for the wife's missing son, which leads them to a border town in the middle of a drug war.",2017-09-10,2017-08-26,9,0,1,0.0,,348.0,,
2055,5b4aa4ead3089013507dd6bb,GLASS HOUSES,https://www.amazon.com/Glass-Houses-Novel-Inspector-Gamache-ebook/dp/B01N9ZULCJ?tag=NYTBS-20,Louise Penny,Minotaur,"When a body is discovered in Three Pines, Chief Superintendent Gamache regrets not acting on a hunch.",2017-09-17,2017-09-02,1,0,1,0.0,,2169.0,4.7,
2056,5b4aa4ead3089013507dd6bd,THE RIGHT TIME,https://www.amazon.com/Right-Time-Novel-Danielle-Steel-ebook/dp/B01MQSGA26?tag=NYTBS-20,Danielle Steel,Delacorte,"The author Alexandra Winslow, writing under the pseudonym Alexander Green, creates a double life that isolates her.",2017-09-17,2017-09-02,3,0,1,0.0,8.99,748.0,4.7,inf
2057,5b4aa4ead3089013507dd6c0,MY ABSOLUTE DARLING,https://www.amazon.com/My-Absolute-Darling-Gabriel-Tallent-ebook/dp/B01N1U8J3T?tag=NYTBS-20,Gabriel Tallent,Riverhead,A remarkably self-sufficient 14-year-old girl must fight to save herself from her abusive survivalist father.,2017-09-17,2017-09-02,6,0,1,0.0,11.99,930.0,3.6,inf
2058,5b4aa4ead3089013507dd6c4,STAR WARS: PHASMA,https://www.amazon.com/Phasma-Star-Wars-Journey-Last/dp/152479631X?tag=NYTBS-20,Delilah S Dawson,Del Rey,"Captain Phasma, officer of the First Order, battles a mysterious stormtrooper who is bent on unearthing her origins.",2017-09-17,2017-09-02,10,0,1,0.0,16.54,,,inf
2059,5b4aa4ead3089013507dd6c9,THE BURNING GIRL,https://www.amazon.com/Burning-Girl-Novel-Claire-Messud/dp/0393635023?tag=NYTBS-20,Claire Messud,Norton,An intense friendship between Julia and Cassie is disrupted when they enter adolescence and Cassie's life unravels.,2017-09-17,2017-09-02,15,0,1,0.0,8.61,159.0,3.3,inf
2060,5b4aa4ead3089013507dd6ca,A LEGACY OF SPIES,https://www.amazon.com/Legacy-Spies-Novel-John-Carré/dp/0735225117?tag=NYTBS-20,John le Carré,Viking,"Peter Guillam, formerly of the British Secret Service, is pulled out of retirement to defend intelligence operations during the cold war that resulted in the deaths of people close to him.",2017-09-24,2017-09-09,1,0,1,0.0,9.99,1270.0,4.0,inf
2061,5b4aa4ead3089013507dd6cb,SECRETS IN DEATH,https://www.amazon.com/Secrets-Death-Dallas-Novel-Book/dp/1250123151?tag=NYTBS-20,JD Robb,St. Martin's,"Lt. Eve Dallas investigates the murder of a professional gossip who dabbled in blackmail; by Nora Roberts, writing pseudonymously.",2017-09-24,2017-09-09,2,0,1,0.0,8.99,1796.0,4.7,inf
2062,5b4aa4ead3089013507dd6d0,THE WESTERN STAR,https://www.amazon.com/Western-Star-Longmire-Mystery-ebook/dp/B01N2AAPVU?tag=NYTBS-20,Craig Johnson,Viking,The 13th Walt Longmire novel. A parole hearing of a serial killer and the decades-old memory of a train ride with Wyoming sheriffs put Longmire on a collision course between past and present.,2017-09-24,2017-09-09,7,0,1,0.0,,964.0,,
2063,5b4aa4ead3089013507dd6d2,DARK LEGACY,https://www.amazon.com/Legacy-Carpathian-Novel-Christine-Feehan/dp/0399583998?tag=NYTBS-20,Christine Feehan,Berkley,"Emeline Sanchez fights to recover from exchanging blood with a master vampire, even as she tries to heal the children she saved from him. A Carpathian novel.",2017-09-24,2017-09-09,9,0,1,0.0,17.7,708.0,,inf
2064,5b4aa4ead3089013507dd6d5,PROOF OF LIFE,https://www.amazon.com/Proof-Life-Beaumont-Novel-Mysteries-ebook/dp/B01MSY9DBM?tag=NYTBS-20,J A Jance,Morrow,"When J. P. Beaumont is asked to investigate the death of his nemesis, it leads to an old case once thought solved.",2017-09-24,2017-09-09,12,0,1,0.0,,557.0,,
2065,5b4aa4ead3089013507dd6d8,THE GOLDEN HOUSE,https://www.amazon.com/Golden-House-Novel-Salman-Rushdie/dp/0399592806?tag=NYTBS-20,Salman Rushdie,Random House,The septuagenarian billionaire Nero Golden moves into Greenwich Village with his three sons and gets entangled with a sleek Russian expat.,2017-09-24,2017-09-09,15,0,1,0.0,18.61,195.0,3.7,inf
2066,5b4aa4ead3089013507dd6d9,A COLUMN OF FIRE,https://www.amazon.com/Column-Fire-Kingsbridge-Ken-Follett-ebook/dp/B01N1U8IB3?tag=NYTBS-20,Ken Follett,Viking,The lovers Ned Willard and Margery Fitzgerald find themselves on opposite sides of a conflict between English Catholics and Protestants while Queen Elizabeth fights to maintain her throne.,2017-10-01,2017-09-16,1,0,1,0.0,15.99,3783.0,4.5,inf
2067,5b4aa4ead3089013507dd6da,THE GIRL WHO TAKES AN EYE FOR AN EYE,https://www.amazon.com/Girl-Who-Takes-Eye-continuing-ebook/dp/B01MR8VA0P?tag=NYTBS-20,David Lagercrantz,Knopf,Lisbeth Salander teams up with an investigative journalist to uncover the secrets of her childhood. A continuation of Stieg Larsson's Millennium series.,2017-10-01,2017-09-16,2,0,1,0.0,11.99,2363.0,3.8,inf
2068,5b4aa4ead3089013507dd6dc,THE ROMANOV RANSOM,https://www.amazon.com/Romanov-Ransom-Remi-Fargo-Adventure-ebook/dp/B01N11RHT7?tag=NYTBS-20,Clive Cussler and Robin Burcell,Putnam,Sam and Remi Fargo search for two missing filmmakers in North Africa and uncover a group seeking to create the Fourth Reich.,2017-10-01,2017-09-16,4,0,1,0.0,,588.0,4.5,
2069,5b4aa4ead3089013507dd6df,LITTLE FIRES EVERYWHERE,https://www.amazon.com/Little-Fires-Everywhere-Celeste-Ng-ebook/dp/B01N4VW75U?tag=NYTBS-20,Celeste Ng,Penguin Press,An artist with a mysterious past and a disregard for the status quo upends a quiet town outside Cleveland.,2017-10-01,2017-09-16,7,0,1,0.0,13.99,3829.0,4.3,inf
