,url,reviews,rating,price
52,http://www.amazon.com/Happy-Birthday-Novel-Danielle-Steel-ebook/dp/B004J4WLDW?tag=NYTBS-20,483 customer reviews,4.4 out of 5 stars,$7.99 
53,http://www.amazon.com/Prey-A-Novel-Linda-Howard-ebook/dp/B004J4X7H6?tag=NYTBS-20,253 customer reviews,3.9 out of 5 stars,$7.99 
54,http://www.amazon.com/Trick-Light-Inspector-Gamache-Novels/dp/0312655452?tag=NYTBS-20,"1,199 customer reviews",4.7 out of 5 stars,$9.99 
55,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,"9,974 customer reviews",4.3 out of 5 stars,$9.99 
56,http://www.amazon.com/The-Best-Me-Nicholas-Sparks/dp/0446547654?tag=NYTBS-20,"4,105 customer reviews",4.5 out of 5 stars,$7.99 
57,http://www.amazon.com/Feast-Day-Fools-Hackberry-Holland-ebook/dp/B004IK98B0?tag=NYTBS-20,320 customer reviews,4.0 out of 5 stars,$9.49 
58,http://www.amazon.com/The-Night-Circus-Erin-Morgenstern/dp/0307744434?tag=NYTBS-20,"6,593 customer reviews",4.4 out of 5 stars,$9.99 
59,http://www.amazon.com/Red-Mist-A-Scarpetta-Novel-ebook/dp/B005ERIRWC?tag=NYTBS-20,988 customer reviews,3.9 out of 5 stars,$9.99 
60,http://www.amazon.com/Halo-Primordium-Book-Forerunner-Saga/dp/0765323974?tag=NYTBS-20,244 customer reviews,3.9 out of 5 stars,$9.99 
61,http://www.amazon.com/11-22-63-A-Novel/dp/1451627297?tag=NYTBS-20,"26,427 customer reviews",4.5 out of 5 stars,$10.99 
62,http://www.amazon.com/Defending-Jacob-Novel-William-Landay/dp/0385344228?tag=NYTBS-20,"8,621 customer reviews",4.3 out of 5 stars,$13.99 
63,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,"9,974 customer reviews",4.3 out of 5 stars,$9.99 
64,http://www.amazon.com/Kill-Shot-American-Assassin-Thriller/dp/1416595228?tag=NYTBS-20,"5,574 customer reviews",4.6 out of 5 stars,$8.99 
65,http://www.amazon.com/11-22-63-A-Novel/dp/1451627297?tag=NYTBS-20,"26,427 customer reviews",4.5 out of 5 stars,$10.99 
66,http://www.amazon.com/A-Crown-Imperiled-Chaoswar-Saga/dp/006146841X?tag=NYTBS-20,824 customer reviews,4.4 out of 5 stars,$4.99 
67,http://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345541332?tag=NYTBS-20,"2,591 customer reviews",4.2 out of 5 stars,$7.99 
68,http://www.amazon.com/11-22-63-A-Novel/dp/1451627297?tag=NYTBS-20,"26,427 customer reviews",4.5 out of 5 stars,$10.99 
